"OrderID","OrderDate","CompanyName","Country","OrderValue","ItemsInOrder","OrderSegment"
26204,"2023-02-22 03:33:49",FISSA Fabrica Inter. Salchichas S.A.,Spain,15556.73,15,High Value
14399,"2020-02-13 05:52:53",Vins et alcools Chevalier,France,15548.71,26,High Value
17289,"2015-11-04 07:18:21",Franchi S.p.A.,Italy,15548.14,20,High Value
19680,"2023-02-11 11:58:27",Save-a-lot Markets,USA,15547.61,32,High Value
13851,"2014-05-05 13:16:54",Furia Bacalhau e Frutos do Mar,Portugal,15545.74,24,High Value
11771,"2018-08-03 05:17:10",Cactus Comidas para llevar,Argentina,15543.05,13,High Value
11893,"2023-06-16 10:01:15",Wolski  Zajazd,Poland,15542.66,19,High Value
20280,"2022-12-15 16:25:29",Wilman Kala,Finland,15541.15,25,High Value
25281,"2014-10-29 13:59:38",Magazzini Alimentari Riuniti,Italy,15539.6,29,High Value
20977,"2012-11-08 13:07:11",Frankenversand,Germany,15536.87,20,High Value
18661,"2023-06-28 12:14:32",Hungry Coyote Import Store,USA,15536.55,25,High Value
19926,"2014-04-01 23:19:11",Wilman Kala,Finland,15532.68,18,High Value
11200,"2018-03-23 20:38:43",La corne d'abondance,France,15529.73,39,High Value
21916,"2012-12-18 11:13:25",Morgenstern Gesundkost,Germany,15526.4,24,High Value
24661,"2018-08-14 22:25:25",Morgenstern Gesundkost,Germany,15525.93,28,High Value
22616,"2018-02-20 11:14:14",Centro comercial Moctezuma,Mexico,15524.28,25,High Value
16712,"2018-11-07 16:25:52",Die Wandernde Kuh,Germany,15521.8,16,High Value
15955,"2018-01-13 10:20:25",Richter Supermarkt,Switzerland,15518.92,18,High Value
14594,"2014-05-02 07:41:50",Island Trading,UK,15512.0,23,High Value
13683,"2014-05-20 21:16:31",Folies gourmandes,France,15510.45,24,High Value
15326,"2017-07-07 05:20:36",Magazzini Alimentari Riuniti,Italy,15509.3,27,High Value
12168,"2023-03-20 05:29:10",Rancho grande,Argentina,15506.69,18,High Value
12246,"2013-07-19 11:38:03",Simons bistro,Denmark,15499.15,20,High Value
13389,"2021-02-10 22:07:16",Königlich Essen,Germany,15494.97,25,High Value
16436,"2015-06-11 20:32:41",Around the Horn,UK,15493.85,17,High Value
15838,"2017-08-27 19:40:47",Die Wandernde Kuh,Germany,15492.09,13,High Value
24322,"2018-12-30 05:19:33",Romero y tomillo,Spain,15489.3,26,High Value
23419,"2017-09-22 01:26:26",Eastern Connection,UK,15486.32,24,High Value
20193,"2013-07-07 07:43:07",Wolski  Zajazd,Poland,15484.55,20,High Value
21176,"2019-01-18 12:23:20",Gourmet Lanchonetes,Brazil,15481.78,16,High Value
15438,"2012-10-26 09:35:54",Franchi S.p.A.,Italy,15476.22,21,High Value
14930,"2013-05-23 02:40:09",Centro comercial Moctezuma,Mexico,15475.45,24,High Value
14638,"2017-07-21 20:07:51",Die Wandernde Kuh,Germany,15473.5,25,High Value
17101,"2016-05-24 22:43:26",Romero y tomillo,Spain,15471.57,19,High Value
15007,"2015-09-24 17:12:41",Reggiani Caseifici,Italy,15466.1,28,High Value
18683,"2019-04-20 17:06:03",B's Beverages,UK,15464.4,19,High Value
17938,"2018-02-19 17:35:28",Hungry Coyote Import Store,USA,15460.95,23,High Value
20845,"2021-11-18 06:10:40",La maison d'Asie,France,15460.95,15,High Value
15888,"2016-12-05 04:31:34",LILA-Supermercado,Venezuela,15457.05,30,High Value
26252,"2020-08-30 15:01:27",LILA-Supermercado,Venezuela,15456.4,28,High Value
11647,"2020-09-06 14:55:00",Victuailles en stock,France,15455.57,26,High Value
14537,"2020-12-24 05:51:21",Familia Arquibaldo,Brazil,15455.37,20,High Value
17538,"2023-02-24 08:23:46",Godos Cocina Típica,Spain,15454.24,26,High Value
15790,"2015-04-17 13:43:20",Princesa Isabel Vinhos,Portugal,15447.21,27,High Value
22337,"2013-06-12 09:19:46",White Clover Markets,USA,15446.45,24,High Value
21232,"2020-04-16 16:23:38",Great Lakes Food Market,USA,15433.05,16,High Value
16756,"2017-04-27 18:38:47",Piccolo und mehr,Austria,15421.97,25,High Value
12812,"2020-09-25 10:11:23",Antonio Moreno Taquería,Mexico,15420.49,20,High Value
21810,"2014-01-31 04:30:52",Gourmet Lanchonetes,Brazil,15414.06,22,High Value
20375,"2019-07-08 23:42:43",Victuailles en stock,France,15411.9,14,High Value
19060,"2016-07-19 06:41:44",Godos Cocina Típica,Spain,15409.17,25,High Value
20498,"2018-10-23 10:23:28",Frankenversand,Germany,15408.9,34,High Value
18872,"2019-01-01 22:16:59",The Big Cheese,USA,15402.05,22,High Value
16992,"2013-12-21 04:34:10",Around the Horn,UK,15394.01,29,High Value
18891,"2019-03-01 10:34:26",FISSA Fabrica Inter. Salchichas S.A.,Spain,15393.99,27,High Value
22878,"2019-08-22 15:22:47",Tradição Hipermercados,Brazil,15389.14,19,High Value
15764,"2017-12-23 14:42:21",Paris spécialités,France,15387.88,21,High Value
24725,"2015-05-02 09:43:23",Du monde entier,France,15380.95,22,High Value
17812,"2018-08-10 03:26:02",Reggiani Caseifici,Italy,15376.14,25,High Value
18237,"2016-04-30 22:53:52",Piccolo und mehr,Austria,15374.06,27,High Value
26473,"2017-06-20 00:56:55",Furia Bacalhau e Frutos do Mar,Portugal,15371.68,19,High Value
17850,"2018-11-06 13:56:10",Blondesddsl père et fils,France,15369.23,25,High Value
19760,"2023-03-11 09:57:46",Godos Cocina Típica,Spain,15368.5,27,High Value
14791,"2015-08-09 06:18:47",Tradição Hipermercados,Brazil,15367.0,22,High Value
23327,"2017-12-07 01:47:28",The Cracker Box,USA,15359.39,25,High Value
20428,"2014-08-23 16:19:32",Ricardo Adocicados,Brazil,15356.45,25,High Value
23243,"2022-08-02 01:16:20",Hungry Owl All-Night Grocers,Ireland,15353.9,22,High Value
15536,"2017-11-11 05:00:24",Ottilies Käseladen,Germany,15350.65,18,High Value
15610,"2022-12-06 11:55:58",Que Delícia,Brazil,15350.26,23,High Value
16498,"2014-05-30 18:49:20",LINO-Delicateses,Venezuela,15350.0,21,High Value
14858,"2015-06-08 13:46:54",Let's Stop N Shop,USA,15347.25,20,High Value
22557,"2015-06-25 17:21:56",La corne d'abondance,France,15345.2,33,High Value
18106,"2013-07-31 01:24:30",Around the Horn,UK,15342.69,28,High Value
17718,"2014-12-08 10:22:52",Rattlesnake Canyon Grocery,USA,15342.06,17,High Value
13300,"2012-10-09 21:56:04",Hanari Carnes,Brazil,15341.1,22,High Value
15395,"2016-04-16 23:36:09",Morgenstern Gesundkost,Germany,15340.35,20,High Value
14233,"2016-02-07 21:40:13",FISSA Fabrica Inter. Salchichas S.A.,Spain,15336.67,23,High Value
25277,"2019-06-14 08:59:13",Lazy K Kountry Store,USA,15325.76,17,High Value
16657,"2019-08-20 23:37:18",Consolidated Holdings,UK,15323.6,19,High Value
22107,"2013-09-02 17:01:22",Simons bistro,Denmark,15321.92,20,High Value
21937,"2020-03-27 23:36:19",Romero y tomillo,Spain,15321.75,26,High Value
19282,"2016-08-08 21:02:10",Lehmanns Marktstand,Germany,15314.52,35,High Value
15553,"2020-11-04 18:04:57",Cactus Comidas para llevar,Argentina,15312.02,28,High Value
19040,"2013-03-17 22:40:35",Spécialités du monde,France,15311.47,19,High Value
16127,"2022-03-07 09:56:58",Bottom-Dollar Markets,Canada,15307.97,31,High Value
20317,"2017-12-19 01:25:33",Gourmet Lanchonetes,Brazil,15306.32,23,High Value
25343,"2013-10-18 13:21:27",Queen Cozinha,Brazil,15296.96,26,High Value
23000,"2012-11-25 00:23:39",Ottilies Käseladen,Germany,15294.87,20,High Value
13308,"2014-12-01 13:01:20",Wilman Kala,Finland,15293.01,23,High Value
20979,"2022-10-29 11:24:28",Tradição Hipermercados,Brazil,15279.25,17,High Value
19627,"2014-12-09 21:16:14",Bólido Comidas preparadas,Spain,15278.75,10,High Value
12533,"2022-12-04 03:08:13",Lonesome Pine Restaurant,USA,15276.25,23,High Value
15943,"2020-12-09 01:46:25",The Cracker Box,USA,15273.33,24,High Value
21417,"2019-10-23 00:37:12",Lonesome Pine Restaurant,USA,15267.34,25,High Value
15054,"2017-05-27 17:11:33",La maison d'Asie,France,15265.6,25,High Value
25203,"2023-02-23 18:56:19",Cactus Comidas para llevar,Argentina,15263.3,23,High Value
20247,"2022-10-10 13:41:23",Consolidated Holdings,UK,15260.23,21,High Value
22262,"2023-01-05 03:27:25",Wolski  Zajazd,Poland,15252.04,24,High Value
19766,"2020-06-27 02:23:26",Hanari Carnes,Brazil,15248.14,13,High Value
17332,"2020-07-13 01:29:49",Wolski  Zajazd,Poland,15246.68,35,High Value
19676,"2019-01-02 22:41:33",Gourmet Lanchonetes,Brazil,15243.3,26,High Value
13909,"2012-10-29 17:48:44",Trail's Head Gourmet Provisioners,USA,15242.25,25,High Value
11520,"2023-01-03 05:20:32",Maison Dewey,Belgium,15238.6,27,High Value
21280,"2021-07-26 22:59:06",Antonio Moreno Taquería,Mexico,15231.95,19,High Value
24731,"2019-11-09 19:06:49",Wartian Herkku,Finland,15219.51,21,High Value
17227,"2020-09-23 05:53:24",Centro comercial Moctezuma,Mexico,15213.79,7,High Value
17705,"2017-12-06 14:14:13",Familia Arquibaldo,Brazil,15212.98,17,High Value
24159,"2015-03-04 20:50:51",Tortuga Restaurante,Mexico,15204.75,22,High Value
19111,"2022-02-18 03:07:45",Wartian Herkku,Finland,15203.01,25,High Value
23697,"2017-02-24 15:22:27",Rancho grande,Argentina,15198.97,16,High Value
13793,"2013-07-09 08:01:19",Santé Gourmet,Norway,15197.14,13,High Value
20582,"2023-05-18 11:13:25",Around the Horn,UK,15196.65,18,High Value
11235,"2015-01-05 00:06:51",Folk och fä HB,Sweden,15184.9,12,High Value
18633,"2021-02-07 00:30:55",Die Wandernde Kuh,Germany,15183.19,31,High Value
24681,"2021-02-23 06:12:12",HILARION-Abastos,Venezuela,15180.63,25,High Value
18571,"2014-05-14 00:25:31",Piccolo und mehr,Austria,15165.78,20,High Value
23909,"2017-08-02 05:35:56",Hanari Carnes,Brazil,15161.07,24,High Value
13217,"2023-10-08 19:47:46",Folies gourmandes,France,15155.76,18,High Value
15064,"2012-12-31 23:19:29",Océano Atlántico Ltda.,Argentina,15144.75,25,High Value
18988,"2013-09-22 17:18:03",Eastern Connection,UK,15142.1,11,High Value
13658,"2022-06-20 04:08:41",Hungry Owl All-Night Grocers,Ireland,15139.51,21,High Value
16749,"2017-01-16 07:24:15",Bólido Comidas preparadas,Spain,15135.71,19,High Value
23481,"2018-03-11 01:59:46",Great Lakes Food Market,USA,15125.5,17,High Value
14139,"2014-12-07 04:05:45",Simons bistro,Denmark,15120.55,20,High Value
18227,"2015-07-20 09:25:36",Piccolo und mehr,Austria,15120.26,27,High Value
17542,"2016-08-11 19:26:40",Laughing Bacchus Wine Cellars,Canada,15115.8,23,High Value
15159,"2015-11-03 11:03:33",Mère Paillarde,Canada,15114.65,14,High Value
15436,"2022-01-19 04:47:29",Comércio Mineiro,Brazil,15112.97,27,High Value
23810,"2012-09-04 00:11:24",Spécialités du monde,France,15112.3,31,High Value
19937,"2021-06-12 16:05:28",Queen Cozinha,Brazil,15106.09,12,High Value
12092,"2023-08-25 23:27:42",Blondesddsl père et fils,France,15103.8,15,High Value
21017,"2016-03-25 10:23:39",QUICK-Stop,Germany,15102.77,24,High Value
23877,"2016-03-31 14:36:13",Die Wandernde Kuh,Germany,15101.04,24,High Value
19784,"2021-03-04 04:25:51",Save-a-lot Markets,USA,15100.63,23,High Value
12139,"2023-03-20 11:06:11",Consolidated Holdings,UK,15096.38,29,High Value
16860,"2023-07-19 20:06:17",Romero y tomillo,Spain,15095.96,24,High Value
12048,"2015-07-30 20:47:20",La corne d'abondance,France,15091.45,22,High Value
12851,"2022-07-23 11:55:34",Queen Cozinha,Brazil,15087.16,24,High Value
18520,"2014-02-11 07:35:44",Trail's Head Gourmet Provisioners,USA,15070.79,25,High Value
19412,"2013-09-24 08:48:49",GROSELLA-Restaurante,Venezuela,15070.33,23,High Value
17952,"2022-11-28 12:33:24",B's Beverages,UK,15069.8,24,High Value
25468,"2021-09-03 12:23:55",Magazzini Alimentari Riuniti,Italy,15063.39,31,High Value
18741,"2016-02-29 17:19:58",Blondesddsl père et fils,France,15060.55,27,High Value
11808,"2012-11-23 19:35:38",Trail's Head Gourmet Provisioners,USA,15058.61,26,High Value
15693,"2020-09-17 23:33:49",Tortuga Restaurante,Mexico,15053.0,27,High Value
22359,"2014-10-19 21:41:30",B's Beverages,UK,15040.67,28,High Value
18038,"2015-06-16 21:16:30",Wellington Importadora,Brazil,15036.8,21,High Value
11850,"2019-09-06 15:51:37",Ana Trujillo Emparedados y helados,Mexico,15034.3,20,High Value
15220,"2019-03-19 03:44:57",Familia Arquibaldo,Brazil,15031.2,21,High Value
20745,"2019-03-02 20:35:10",Toms Spezialitäten,Germany,15025.41,24,High Value
24762,"2023-01-31 04:44:50",LILA-Supermercado,Venezuela,15016.75,9,High Value
12640,"2021-06-04 15:51:14",Océano Atlántico Ltda.,Argentina,15011.23,19,High Value
17760,"2017-05-11 09:34:29",Richter Supermarkt,Switzerland,15011.15,19,High Value
19203,"2018-05-06 08:20:31",Tortuga Restaurante,Mexico,15009.64,24,High Value
23046,"2019-06-28 17:50:24",Paris spécialités,France,15008.8,16,High Value
12932,"2019-04-22 13:47:48",La corne d'abondance,France,15004.46,17,High Value
22826,"2016-11-09 06:20:54",Princesa Isabel Vinhos,Portugal,14993.35,25,High Value
21997,"2017-07-09 20:50:11",Rattlesnake Canyon Grocery,USA,14991.45,26,High Value
23023,"2022-09-20 18:47:35",Island Trading,UK,14989.57,16,High Value
22701,"2022-09-05 05:26:25",Rancho grande,Argentina,14986.78,28,High Value
13500,"2020-07-08 14:06:39",Ernst Handel,Austria,14985.98,22,High Value
23611,"2016-04-02 18:00:20",Ottilies Käseladen,Germany,14973.0,16,High Value
20524,"2016-04-02 04:17:28",Du monde entier,France,14967.89,19,High Value
22706,"2020-02-06 08:04:17",Bon app',France,14962.21,22,High Value
23316,"2018-10-29 22:09:34",Vins et alcools Chevalier,France,14957.25,18,High Value
20075,"2018-08-07 21:46:45",Rancho grande,Argentina,14950.91,15,High Value
24796,"2019-05-27 16:23:30",QUICK-Stop,Germany,14947.0,26,High Value
16594,"2022-11-20 19:07:28",Romero y tomillo,Spain,14931.44,23,High Value
16853,"2022-04-23 08:02:45",The Cracker Box,USA,14924.84,23,High Value
18787,"2016-03-09 01:55:56",Tradição Hipermercados,Brazil,14907.22,19,High Value
25455,"2021-04-27 15:11:21",Rancho grande,Argentina,14905.52,21,High Value
21827,"2014-04-09 22:03:32",Hungry Coyote Import Store,USA,14905.15,13,High Value
25900,"2018-06-09 21:15:36",Gourmet Lanchonetes,Brazil,14903.65,25,High Value
18194,"2022-09-21 14:29:31",Spécialités du monde,France,14897.86,23,High Value
12473,"2021-06-11 05:38:59",Mère Paillarde,Canada,14892.65,22,High Value
21470,"2014-06-19 09:11:01",Die Wandernde Kuh,Germany,14888.23,21,High Value
16865,"2013-10-03 14:04:20",Seven Seas Imports,UK,14884.4,23,High Value
18764,"2017-08-29 06:43:44",Magazzini Alimentari Riuniti,Italy,14881.19,20,High Value
15384,"2021-05-16 22:13:57",Split Rail Beer & Ale,USA,14880.59,27,High Value
13171,"2020-02-23 02:53:34",Tortuga Restaurante,Mexico,14875.25,16,High Value
12569,"2016-07-21 07:50:21",Lehmanns Marktstand,Germany,14857.19,19,High Value
17831,"2012-08-01 14:55:04",Pericles Comidas clásicas,Mexico,14855.85,19,High Value
19901,"2013-03-05 16:33:24",GROSELLA-Restaurante,Venezuela,14851.39,22,High Value
13349,"2013-09-20 13:42:55",Toms Spezialitäten,Germany,14850.5,25,High Value
17278,"2018-07-21 22:31:48",Bottom-Dollar Markets,Canada,14841.4,19,High Value
11669,"2019-06-25 03:58:11",Romero y tomillo,Spain,14841.25,20,High Value
13795,"2014-10-23 22:43:51",Princesa Isabel Vinhos,Portugal,14834.36,24,High Value
16815,"2013-02-24 05:49:39",Hungry Coyote Import Store,USA,14826.76,21,High Value
25666,"2020-07-06 17:37:16",The Big Cheese,USA,14825.99,24,High Value
20281,"2018-11-12 19:24:02",Ottilies Käseladen,Germany,14825.09,25,High Value
26402,"2018-03-12 10:48:45",Hungry Coyote Import Store,USA,14824.21,22,High Value
12667,"2022-09-21 05:11:00",Island Trading,UK,14821.94,21,High Value
14014,"2015-05-09 12:45:15",Pericles Comidas clásicas,Mexico,14820.16,18,High Value
22165,"2012-12-21 02:41:25",Eastern Connection,UK,14814.43,27,High Value
25505,"2018-10-01 08:11:20",Hanari Carnes,Brazil,14812.35,22,High Value
19131,"2018-09-29 03:59:24",Reggiani Caseifici,Italy,14810.54,16,High Value
15116,"2023-08-07 21:49:25",Paris spécialités,France,14806.35,15,High Value
11098,"2022-05-28 22:03:57",B's Beverages,UK,14796.61,16,High Value
13319,"2016-10-01 04:36:40",Drachenblut Delikatessen,Germany,14796.1,23,High Value
17218,"2018-05-23 16:33:28",Vaffeljernet,Denmark,14787.55,23,High Value
17743,"2018-07-22 05:09:38",Lonesome Pine Restaurant,USA,14783.95,30,High Value
18086,"2021-04-25 14:48:49",Laughing Bacchus Wine Cellars,Canada,14772.63,17,High Value
16086,"2013-01-16 14:52:23",Great Lakes Food Market,USA,14772.51,20,High Value
22452,"2015-11-10 00:19:23",North/South,UK,14768.49,19,High Value
19318,"2013-09-15 07:34:52",Ernst Handel,Austria,14768.35,26,High Value
15250,"2014-03-04 12:51:38",North/South,UK,14764.29,24,High Value
12953,"2013-09-14 15:08:15",LILA-Supermercado,Venezuela,14757.25,18,High Value
16282,"2020-09-10 12:36:35",France restauration,France,14752.05,23,High Value
21902,"2013-11-29 10:34:38",Lonesome Pine Restaurant,USA,14750.74,18,High Value
11883,"2019-10-06 14:03:23",Que Delícia,Brazil,14749.29,25,High Value
11640,"2015-10-19 08:07:54",Eastern Connection,UK,14748.0,19,High Value
21085,"2014-01-31 15:15:29",Centro comercial Moctezuma,Mexico,14744.62,24,High Value
17662,"2020-06-09 06:17:59",HILARION-Abastos,Venezuela,14737.4,20,High Value
24328,"2013-03-05 12:45:26",The Cracker Box,USA,14737.05,21,High Value
22737,"2016-07-01 13:30:47",Königlich Essen,Germany,14732.0,27,High Value
20068,"2013-10-06 16:38:37",Die Wandernde Kuh,Germany,14729.86,18,High Value
16652,"2022-02-08 18:53:15",Richter Supermarkt,Switzerland,14724.17,23,High Value
20333,"2021-12-23 17:04:15",Folk och fä HB,Sweden,14719.01,16,High Value
22512,"2014-02-05 01:39:16",Seven Seas Imports,UK,14712.3,24,High Value
15036,"2020-02-07 19:45:06",Old World Delicatessen,USA,14708.8,15,High Value
13638,"2021-01-19 09:22:27",Rattlesnake Canyon Grocery,USA,14707.7,23,High Value
20535,"2016-02-20 23:26:16",Vins et alcools Chevalier,France,14706.86,25,High Value
16548,"2016-12-28 16:23:31",Alfreds Futterkiste,Germany,14705.85,29,High Value
12959,"2019-01-12 11:11:48",Folies gourmandes,France,14703.35,18,High Value
18718,"2018-06-13 01:55:20",Old World Delicatessen,USA,14702.18,19,High Value
16982,"2023-05-28 02:56:11",The Cracker Box,USA,14698.89,27,High Value
17240,"2018-09-23 20:07:46",Island Trading,UK,14689.71,15,High Value
15588,"2015-03-04 05:54:48",North/South,UK,14687.75,28,High Value
23401,"2014-08-19 10:26:04",Maison Dewey,Belgium,14685.76,21,High Value
14435,"2013-05-21 03:41:22",Pericles Comidas clásicas,Mexico,14676.37,16,High Value
24435,"2023-08-27 00:46:33",Bólido Comidas preparadas,Spain,14673.13,23,High Value
14982,"2016-02-07 15:41:51",Antonio Moreno Taquería,Mexico,14672.7,19,High Value
24721,"2019-11-05 15:11:24",Tortuga Restaurante,Mexico,14672.15,22,High Value
15868,"2019-03-17 15:50:17",Ernst Handel,Austria,14672.1,21,High Value
22823,"2019-12-23 08:17:51",Lazy K Kountry Store,USA,14667.08,22,High Value
20367,"2017-02-20 23:51:04",Ernst Handel,Austria,14651.33,21,High Value
11400,"2021-10-01 06:02:57",Ottilies Käseladen,Germany,14648.67,27,High Value
23959,"2020-09-09 05:41:52",Antonio Moreno Taquería,Mexico,14645.15,23,High Value
16193,"2017-10-09 13:12:49",La maison d'Asie,France,14645.1,18,High Value
16007,"2021-04-29 20:28:08",Princesa Isabel Vinhos,Portugal,14644.95,25,High Value
23882,"2020-03-16 15:02:00",Eastern Connection,UK,14642.67,21,High Value
20163,"2016-12-03 06:39:36",France restauration,France,14641.06,21,High Value
13818,"2015-08-16 14:14:50",Simons bistro,Denmark,14635.63,27,High Value
18034,"2019-04-01 17:00:22",Santé Gourmet,Norway,14632.85,23,High Value
16526,"2021-02-11 10:04:26",Bólido Comidas preparadas,Spain,14629.1,30,High Value
14203,"2016-10-25 05:19:37",Ottilies Käseladen,Germany,14628.68,17,High Value
20286,"2021-05-02 08:45:02",Bólido Comidas preparadas,Spain,14628.48,33,High Value
12589,"2015-07-06 23:19:46",The Big Cheese,USA,14626.3,21,High Value
26031,"2013-03-03 08:02:14",Blauer See Delikatessen,Germany,14622.7,28,High Value
14829,"2015-11-07 05:08:14",Rattlesnake Canyon Grocery,USA,14622.07,26,High Value
15156,"2013-03-31 06:06:45",Godos Cocina Típica,Spain,14621.73,28,High Value
11290,"2019-07-09 04:35:02",Romero y tomillo,Spain,14620.15,13,High Value
24574,"2021-02-03 13:19:11",Hungry Owl All-Night Grocers,Ireland,14619.45,27,High Value
16080,"2016-09-18 01:55:56",Berglunds snabbköp,Sweden,14616.5,18,High Value
21969,"2021-09-03 04:36:53",Seven Seas Imports,UK,14616.25,18,High Value
19727,"2016-06-07 02:25:51",Piccolo und mehr,Austria,14616.17,12,High Value
23960,"2014-09-30 13:39:08",Tradição Hipermercados,Brazil,14614.0,29,High Value
23429,"2020-07-27 09:51:05",Suprêmes délices,Belgium,14612.36,28,High Value
19483,"2013-12-21 14:05:31",Old World Delicatessen,USA,14609.35,19,High Value
12718,"2017-07-24 15:58:37",Hungry Owl All-Night Grocers,Ireland,14606.2,21,High Value
22231,"2017-10-26 11:57:49",Suprêmes délices,Belgium,14605.55,23,High Value
18014,"2022-12-28 09:02:47",Lehmanns Marktstand,Germany,14604.94,28,High Value
20958,"2022-10-05 11:26:12",Galería del gastrónomo,Spain,14600.65,27,High Value
21249,"2020-10-26 21:41:56",Franchi S.p.A.,Italy,14600.5,16,High Value
17097,"2021-11-07 22:46:36",Furia Bacalhau e Frutos do Mar,Portugal,14584.89,14,High Value
19495,"2020-10-14 17:45:45",Tortuga Restaurante,Mexico,14581.7,27,High Value
19725,"2017-03-02 04:43:32",Frankenversand,Germany,14581.6,24,High Value
22407,"2017-08-31 05:14:46",Comércio Mineiro,Brazil,14578.48,20,High Value
25299,"2014-05-13 12:27:10",Toms Spezialitäten,Germany,14575.36,21,High Value
24005,"2015-03-25 09:45:15",Let's Stop N Shop,USA,14574.65,13,High Value
22925,"2023-05-15 04:26:14",Blauer See Delikatessen,Germany,14569.2,18,High Value
24761,"2018-07-30 07:55:08",LINO-Delicateses,Venezuela,14567.6,10,High Value
13554,"2023-04-25 00:12:49",Spécialités du monde,France,14560.3,21,High Value
12072,"2023-02-18 20:42:18",Furia Bacalhau e Frutos do Mar,Portugal,14557.4,23,High Value
21306,"2014-10-20 11:08:16",Hanari Carnes,Brazil,14557.0,3,High Value
14305,"2017-11-10 08:39:31",Morgenstern Gesundkost,Germany,14554.95,18,High Value
17388,"2022-10-26 07:24:29",Centro comercial Moctezuma,Mexico,14552.04,23,High Value
20864,"2012-11-04 09:14:09",HILARION-Abastos,Venezuela,14544.53,21,High Value
16220,"2022-10-26 20:11:46",Hungry Coyote Import Store,USA,14543.7,21,High Value
12128,"2016-01-27 23:27:03",Seven Seas Imports,UK,14540.58,20,High Value
22210,"2016-03-31 23:17:54",Bólido Comidas preparadas,Spain,14540.15,18,High Value
19551,"2018-01-02 06:25:50",Franchi S.p.A.,Italy,14521.41,18,High Value
24825,"2012-09-18 15:03:43",Santé Gourmet,Norway,14518.85,27,High Value
11510,"2016-03-18 05:12:06",QUICK-Stop,Germany,14505.42,20,High Value
26399,"2013-09-09 04:48:58",Save-a-lot Markets,USA,14500.35,18,High Value
26092,"2020-12-01 02:33:21",Island Trading,UK,14497.22,31,High Value
15819,"2021-12-16 02:51:56",Queen Cozinha,Brazil,14496.2,25,High Value
17075,"2013-01-23 08:32:54",Let's Stop N Shop,USA,14484.96,25,High Value
18248,"2021-06-19 04:04:04",France restauration,France,14475.17,31,High Value
15794,"2020-04-01 08:51:50",The Big Cheese,USA,14473.35,16,High Value
17118,"2015-10-10 15:38:22",Ricardo Adocicados,Brazil,14471.0,27,High Value
26411,"2013-10-06 06:51:22",Great Lakes Food Market,USA,14464.76,24,High Value
14672,"2022-10-16 12:32:27",Antonio Moreno Taquería,Mexico,14457.35,18,High Value
23201,"2016-12-27 05:23:16",Folies gourmandes,France,14454.87,11,High Value
15447,"2021-03-17 02:32:01",White Clover Markets,USA,14452.91,19,High Value
20695,"2020-03-04 18:22:46",Wilman Kala,Finland,14449.17,27,High Value
15924,"2015-03-06 04:49:41",La corne d'abondance,France,14445.63,27,High Value
20813,"2017-05-04 23:59:38",Tradição Hipermercados,Brazil,14440.25,29,High Value
13881,"2022-01-22 13:43:35",QUICK-Stop,Germany,14438.93,20,High Value
15860,"2019-02-27 11:01:36",Ottilies Käseladen,Germany,14436.4,7,High Value
20208,"2015-02-12 15:33:00",B's Beverages,UK,14436.34,32,High Value
13141,"2021-04-22 01:27:05",Du monde entier,France,14433.76,21,High Value
22494,"2012-11-05 09:42:07",Chop-suey Chinese,Switzerland,14429.71,14,High Value
23641,"2017-12-01 19:16:33",Hungry Coyote Import Store,USA,14417.52,23,High Value
18499,"2022-10-14 05:02:32",Rattlesnake Canyon Grocery,USA,14414.6,35,High Value
14129,"2013-04-22 20:34:03",Ricardo Adocicados,Brazil,14410.69,25,High Value
15861,"2015-07-24 02:09:45",Folk och fä HB,Sweden,14408.9,18,High Value
19768,"2014-10-13 08:53:41",Bottom-Dollar Markets,Canada,14408.85,28,High Value
25921,"2015-11-12 22:04:11",Consolidated Holdings,UK,14406.91,22,High Value
17390,"2017-11-05 03:27:31",Trail's Head Gourmet Provisioners,USA,14397.9,4,High Value
16492,"2012-10-27 10:34:35",Drachenblut Delikatessen,Germany,14397.53,27,High Value
19646,"2013-04-05 20:05:22",Franchi S.p.A.,Italy,14396.91,30,High Value
17587,"2023-08-04 05:19:38",LILA-Supermercado,Venezuela,14393.35,18,High Value
12570,"2013-02-18 10:36:06",White Clover Markets,USA,14392.31,17,High Value
25784,"2015-09-29 08:53:25",Frankenversand,Germany,14384.6,29,High Value
16494,"2018-07-26 12:23:17",Maison Dewey,Belgium,14384.1,21,High Value
13613,"2021-07-06 13:55:28",Morgenstern Gesundkost,Germany,14380.6,24,High Value
16676,"2016-10-10 15:56:01",Richter Supermarkt,Switzerland,14379.05,24,High Value
16199,"2023-08-17 05:36:35",Lehmanns Marktstand,Germany,14378.15,22,High Value
21353,"2018-06-25 16:39:48",Folies gourmandes,France,14377.37,21,High Value
15874,"2020-02-24 18:35:54",Hungry Coyote Import Store,USA,14376.87,24,High Value
26015,"2015-01-14 14:29:57",North/South,UK,14376.52,23,High Value
22211,"2023-09-22 16:21:26",Rancho grande,Argentina,14375.55,25,High Value
21763,"2023-08-07 05:19:02",Ottilies Käseladen,Germany,14373.5,8,High Value
24406,"2016-09-11 00:00:24",Wellington Importadora,Brazil,14371.65,14,High Value
16748,"2020-02-20 17:07:54",Spécialités du monde,France,14370.52,16,High Value
16367,"2020-06-12 02:16:26",Wilman Kala,Finland,14370.4,19,High Value
